date,username,comment_text,is_reply,reply_to
2024-12-14T15:02:05Z,@Cafe_Mikrochip,"Bnr sih, dg AI enggak bisa asal pakai, harus tahu cara bertanya agar AI menghasilkan keluaran yg memang diharapkan",False,
2024-12-14T15:01:59Z,@Ksng79,"Lu bnyk mention dreaminAi trus, endorse apa gmna?",False,
2024-12-14T21:35:53Z,@ihatetomatoees,"Iyaa, ujung2 nya jualan 🤣",True,@Ksng79
2024-12-14T14:58:01Z,@Mrkki.,jadi mekanik masih aman sih 😁,False,
2024-12-14T14:57:48Z,@TRIWiRA-t88,"Ai bagaikan jinny, tetapi yg gue cemaskan klo,
Perang ai / agi blok barat vs blok timur.
Kekacauan big data dan mutasi algoritma membentuk agi independent, yg mampu mengambil keputusan mandiri.
Lari ke lobang tikuspun tetap diburu.",False,
2024-12-14T14:55:51Z,@KerjaanGueAsyik,"AI sulit menggantikan pemikiran, ide dan style strategi pola pikir bisnis orang introvert, berdasarkan survey pribadi saya menggunakan Chat GPT, Gemini dan Copilot selama 3 bulan",False,
2024-12-15T15:11:12Z,@afifmumtaz493,survey yang bagus. tapi masih 3 bulan doang kamu gunain. minimal 2 tahun gunain itu tools premium baru bisa ambil kesimpulan. itupun blm tentu matang.,True,@KerjaanGueAsyik
2024-12-17T10:54:38Z,@andrikurniawan531,"blm sih, chat gpt itu cuma dasar saja, misal nanti ada ai agen dsb",True,@KerjaanGueAsyik
2024-12-17T14:08:17Z,@myBelovedDorothy,"Karena emang AI enggak bisa menggenerate ide baru (novelty) dari data yg sudah ada, cuma generate data yg berbeda namun dengan pola yg sama. Itu emang karena kita belum bisa memodelkan otak kita dengan sempurna sih, jadinya AI belum bisa kreatif",True,@KerjaanGueAsyik
2025-06-08T03:40:07Z,@MuhammadRayhan-fs9yv,let see in the future,True,@KerjaanGueAsyik
2024-12-14T14:52:40Z,@aigororo,Sekarang kesibukan kerja di bantu sama CHATGPT dsb,False,
2024-12-14T14:52:33Z,@dwioktanugroho,Pekerjaan yang tetap dan repetitif pasti mudah di ganti AGI,False,
2024-12-14T14:48:33Z,@umbrella_island,"Selagi manusia ada pekerjaan akan tetap ada kerena manusia membutuhkan manusia, kalau orang miskin ngk ada hancur dunia, siapa yang bakal jadi kuli?",False,
2024-12-14T14:47:34Z,@M.FATHULKHOIR563,Bener sekali sudah masuk era modern teknologi IA 2025 siap2 jangan kaget,False,
2024-12-14T14:47:05Z,@sn5301679,"Buat para mid-senior SE, AI sangat membantu. Tapi jadi mengurangi kebutuhan junior SE buat coder.
Padahal namanya regenasi tetep butuh.
Belum masalah rekruitment, CV-nya majestic, take home test perfect (karena AI), pas live test... fufufafa...",False,
2024-12-14T14:44:08Z,@dinosaur6977,"AI belum bisa menggantikan atau belum menemukan AI yg sepadan, maybe AI 3 taun kedepannya bener² merubah prespektif manusia secara global, IND maybe 5 taun baru terasa dampak perubahan AI global",False,
2024-12-14T14:42:32Z,@BubunBeautyCare,"Assalammu'alaikum bro. Ini konten yang cocok buat kamu, sesuai dengan kompetensi kamu.",False,
2024-12-14T14:40:59Z,@ftfat9340,"Salah satu kemajuan AI, dia lebih sering minta maaf.😂  

Artinya kalo dia Koruptor, dia akan menyerahkan diri ke KPK. 😂",False,
2024-12-14T14:39:30Z,@RikudouSennin-v1i,tahapan belajar berpikir kritis gimana bang,False,
2024-12-14T14:36:37Z,@Hunt3r741,"jaman dulu juga pabrik biskuit produksi biskuit serba manual pake tangan dan dikerjain sama banyak orang/pengrajin nya dan jaman modern udah pake mesin yang beroperasi di pabrik, otomatis banyak orang ke replace sama teknologi mesin pabrik tsb, tapi apakah semua tersingkirkan?? engga, yang kerja sekarang bukan bikin biskuit dari tangan lagi, tapi opersaiin mesinnya yg mengolah bahan biskuitnya.",False,
2024-12-14T14:31:23Z,@ezalowen-dg7nh,"menurut ku, kalah saing nya itu karena hal mendasar : ga nuntut libur, ga nuntut tunjangan lain lain, bisa diatur karena gada perasaan, lebih teliti dan koefisien, gaperlu buat bpjs serta jaminan kesehatan, tidak takut hari buruh

ya menurut gue, AI atau robot dibuat  bukan untuk memudahkan manusia, tapi memotong atau memangkas jumlah manusia yang layak hidup, serta memudahkan orang orang yang mempunyai usaha besar.

ya pekerjaan yang hilang contoh : penjaga pintu tol sekarang udah otomatis, customer service sudah bisa bot, design grafis, bahkan pekerjaan di pabrik pabrik rata rata pake gituann",False,
2024-12-15T06:08:00Z,@wirosableng5480,"orang yang awalnya menjaga pintu tol, karena digantikan teknologi otomatis, seharusnya beralih profesi menjadi teknisi teknologi otomasi pintu tol itu, sebaiknya tidak serta merta menyalahkan teknologi yang mengambil pekerjaannya. Teknologi secanggih apapun pasti butuh manusia dibalik pemrogramannya",True,@ezalowen-dg7nh
2024-12-15T06:28:16Z,@ezalowen-dg7nh,"@wirosableng5480  nah kalau gitu. teknisi nya secara jumlah kan lebih sedkit dibandng pekerja nya dulu. 2 :10 bahkan bisa lebih. sebenernya kalau diambil logika dan faktanya, ai atau robot diciptakan untuk mengurangi peran manusia kan ? misalnya hal yang dilakukan 4 manusia, bisa dilakukan 1 ai atau robot. 

menurutmu jika semua ai atau robot bisa melakukan apapun. apa yang bisa kau lakukan?",True,@ezalowen-dg7nh
2024-12-16T07:46:33Z,@reivmambu6132,"​@ezalowen-dg7nh menurut aku si gaya pikirinya harus diubah kak. 

Ini bukan hanya sekedar konsep menggantikan tenaga kerja manusia. 

Tapi nyatanya A.I itu dikembangkan untuk menjadi sebuah tool untuk dipakai.

Salah satu tujuan pengembangannya itu untuk automasi pekerjaan sederhana supaya kita sebagai manusia dapat fokus ke pekerjaan/tantangan yang lebih besar",True,@ezalowen-dg7nh
2024-12-16T21:37:52Z,@osky3301,Fair point,True,@ezalowen-dg7nh
2024-12-17T04:16:39Z,@ezalowen-dg7nh,"@reivmambu6132  nah perspektif itu yang harus dimengerti. karena memandang sesuatu itu harus dari segala arah. jangan memikirkan dampak positif nya aja. dampak lan juga harus. 

nah, kalau aku mau tanya. tantangan apalagi lah kau sebagai manusia ? simpel aja",True,@ezalowen-dg7nh
2024-12-14T14:31:14Z,@greenmelodychill,Apakah AI bisa menanam padi? akan ada masa dimana ai bisa menanam tumbuhan melalui robot yang diprogram dengan AI.,False,
2024-12-14T14:31:12Z,@nativaa,"2:14 tunggu dulu bro konten kreator AI itu sudah mulai banyak mereka dapat membuat dari berbagai data di media sosial (foto video suara sifat karakter prilaku = itu semua DATA) dan sudah ada beberapa akun youtube dan Instagram yg sudah full AI yg membuat narasi, yg membuat cerita, yg melakukannya tanpa input terus menerus hanya 1x input saat traning awal selama 3bulan -2tahun 

1. Pekerjaan yg tidak atau belum bisa digantikan robot atau AI ngamen",False,
2024-12-14T14:30:25Z,@pomas_official,"Kekhawatiran tentang pengangguran akibat AI memang menjadi topik hangat saat ini. Teknologi AI memiliki potensi besar untuk menggantikan pekerjaan rutin, tetapi di sisi lain, juga menciptakan peluang baru di sektor kreatif, teknologi, dan analisis data.  

Penting untuk melihat ini sebagai momen transformasi, bukan sekadar ancaman. Bagaimana menurutmu, langkah apa yang bisa diambil untuk memastikan tenaga kerja siap menghadapi perubahan ini? 🌱",False,
2024-12-14T14:30:05Z,@Pejuangrejekireceh321,Nyawa AI itu ada di internet. Kalau internet mati maka jaringan AI gk akan hidup.,False,
2024-12-14T15:32:08Z,@bona183,Untuk skrg internet memang dibutuhkan AI untuk generate sesuatu yg kompleks. Tp ingat perusahaan prosesor sdh mulai mengintegrasikan AI/Neural Processing Unit dalam CPU Mereka. jadi dimasa depan AI kemungkinan besar akan umum dipakai dlm perangkat itu sendiri secara offline,True,@Pejuangrejekireceh321
2024-12-14T17:05:24Z,@hanamm20,internet  cepat buat apa?,True,@Pejuangrejekireceh321
2024-12-14T14:26:53Z,@mustbull101,"AI bidang musik yg ku pake, dan msh belajar pelan2",False,
2024-12-14T14:26:41Z,@mobile-miner,"AI yang sudah terkonfirmasi bisa dapatkan uang, gak akan saya buat konten di YouTube, karena value nya tinggi....😊",False,
2024-12-14T14:23:32Z,@frz_akbar,"Saatnya generasi yang dianggap remeh ini comeback, melibas generasi generasi kolot🗿",False,
2024-12-14T14:20:21Z,@semogadiampuninya5070,Akankah Ai bisa menggantikan profesi paranormal bin DUKUN & Penjual Jimat serta benda² yg di KLAIM memiliki KESAKTIAN 🤔...,False,
2024-12-14T14:12:56Z,@AlexaContentCreator,"Sebagai ketua kelas, chat gpt sangat membantu dalam hal mutasi keuangan. Banyaak yg ga sadar soal ini",False,
2024-12-14T14:10:02Z,@RexDev1L,"Yg ditakutkan elon musk makin muncul, semakin lama AI errornya hampir mendekati 0%",False,
2024-12-14T14:09:57Z,@Donat_Renyah,"Gw kalo nanya kodingan aja nanya AI, dari bertanya basic dulu sampe ke yg lebih detail. Kalo codenya gk work seenggaknya kita bisa pake algoritmanya buat diterapin.
Terkadang suka iseng juga nanya hal2 aneh ke ai😂.",False,
2024-12-14T14:06:00Z,@AhmadDanialChannel,Perangnya tetap antar manusia. Adu pinter mana yg paling jago pakai teknologi.,False,
2024-12-17T10:17:53Z,@yumaanggra,"Bisa aja perangnya dimasa depan gak sama manusia, tapi sama robot rupa manusia",True,@AhmadDanialChannel
2024-12-17T10:21:53Z,@AhmadDanialChannel,@yumaanggra  bisa juga begitu bang,True,@AhmadDanialChannel
2024-12-18T16:40:40Z,@SaepudinSaepudin-d8g,"😢Buruh swasta naiknya cuma 6,5 persen setahun sekali 😅 gaji umr cuma 5 jt an.. Tambah tunjangan dan lemburan oaling 8-14 jt rata2 😅 sedangkan kebutuhan bisa 15jt++ di jabodetabek",True,@AhmadDanialChannel
2024-12-19T05:35:06Z,@Egadsar_Mapping,Makanya SDM rendah itu ditekan supaya mau jadi SDM tinggi,True,@AhmadDanialChannel
2025-02-12T06:41:21Z,@AndriiFahlevi,"@AhmadDanialChannel tul, ai juga sering minta maaf kok, sering ga relevan, terutama teknikal, kalo refrensi standard, edan lah...",True,@AhmadDanialChannel
2024-12-14T14:05:18Z,@ghostwiredv5,"ilmu pengetahuan yang keseluruhan ingin diketahui manusia, itu sebenarnya mengerikan

""Albert Einstein""",False,
2024-12-14T14:04:27Z,@wahyueko2011,"Saya sih tipe konservatif, sebagus-bagusnya AI tetap tidak akan bisa mengalahkan manusia. Cukup tahu saja, ga perlu terlalu dalam mempelajarinya.",False,
2024-12-14T14:09:54Z,@semogadiampuninya5070,"Terus salah klo ada orang yg mau mempelajarinya untuk mendapatkan benefitnya & memaksimalkan potensi dirinya untuk mendapatkan keuntungan yg lebih besar di masa depan 
Klo anda mau tetap menjadi orang dungu ya silahkan ingat penyesalan itu datangnya belakangan klo yg duluan itu pendaftaran",True,@wahyueko2011
2024-12-14T14:03:02Z,@uperman4390,Makin gak mutu😂😂,False,
2024-12-14T14:18:03Z,@semogadiampuninya5070,IQ 58 eh 78 kah 🤔?,True,@uperman4390
2024-12-14T21:47:55Z,@ihatetomatoees,"Bener, makin gak mutu, ujung2 nya jualan 🤣",True,@uperman4390
2024-12-14T13:59:23Z,@naufalikhlasksatria9228,Yuval Noah Harari juga pernah bilang begini,False,
2024-12-14T13:58:46Z,@running93,Lalu bagaimana bang apakah nanti manusia semua umat di bumi ini akan istirahat kan di Mengantikan Ai lalu bagaimana manusia menghadapi ai tersebut apakah ada cara untuk membuat kita agar bisa kontrol ai atau ai yg kontrol kita lah algoritma tiktok aja manusia di kontrol ai dan algoritma malah media sosial yg kontrol manusia🥱,False,
2024-12-14T13:58:02Z,@almighty0087,Terimakasih raymond,False,
2024-12-14T13:57:59Z,@Rochaniyan,"Teknologi berjalan lebih cepat dari yg diperkirakan, teknologi layar sentuh pun ga terbayang di th 90 an. Apalagi IA,",False,
2024-12-14T13:55:42Z,@diylaper,YANGBNAGIH UTANG AJA PAKE AI,False,
2024-12-14T13:54:28Z,@cenceng29id78,Gak pernah ketinggalan konten koh ray kalo udah bahas fakta😂,False,
2024-12-14T13:54:17Z,@muhammadfarhan2947,"sesuai prediksi dari game DETROIT BECOME HUMAN, semua pekerjaan manusia diganti AI",False,
2024-12-15T12:37:44Z,@Endkizztv,Ya bener banget,True,@muhammadfarhan2947
2024-12-14T13:53:27Z,@Zuyan0121,Yg di depan mata sekarang adalah dunia entertainment. Org luar lagi gencar2nya membuat film dengan AI sekarang.,False,
2024-12-14T13:53:14Z,@victorsetiawan3465,"ga heran taunya jualan AI. 
saat org bergantung sama AI malah cara berpikir kritis dan cari taunya jg makin berkurang. beda kalau awalnya ga ada feed cepat dari AI. info yg didapat bisa lebih variatif, dan bisa menjadi bahan pertimbangan dan berpikir kritis. AI cuma bisa membantu mengembangkan ide bukannya pake buat ngelayanin segala kebutuhan. ya kalau semua dijawab sama AI lama2 orang akan semakin bodoh dan jawaban simple mereka adalah ""Lu tanya AI aja gw kaga tau.""  Ya liat AI main catur deh cara berpikirnya ajaib juga. terus brainstorming masa alat yg jg lagi minta feed sama kita sama dengan dikasih info ngawur. 
ow ada yg bagus kok. tapi bayar. lah kalau mau bagus ya bayar donk. siapa suruh bodoh. 
adaptasi sama AI mah cetek selama ya otaknya bisa berpikir dengan kritis dan bisa mengumpulkan informasi dengan tepat dan menggunakannya. 
yg perlu AI ya yg bodoh2 dan ga kreatif dan malas berpikir. nah cocok banget buat generasi seperti itu. cari informasi sekarang ga sulit kok. bahkan ga mau pake AI aja disodorin AI buat ngejawab apa ga risih ibarat gw lagi mau cari informasi dan menikmati informasi buat jadi bahan bacan tau2 nongol orang ngoceh semuanya. gimana kita mau menyimpan informasi itu kalau kegampangan pake AI. ""ah kalau lupa tanya AI aja nanti.""",False,
2024-12-14T21:40:21Z,@ihatetomatoees,SETUJU 100 persen gw sama statement lu,True,@victorsetiawan3465
2024-12-14T21:41:07Z,@ihatetomatoees,"Agak hilang respect gw sama raymond, ujung2 nya jualan, ternyata dia affiliate sama dreamina AI",True,@victorsetiawan3465
2024-12-14T13:53:02Z,@bidsykr,Ibaratnya orang tanpa AI itu sama aja orang tanpa internet .. Akan tertinggal,False,
2024-12-14T13:51:15Z,@ally76100,"Pohon abang Raymond tidak menggunakan perkataan "" orang bodoh"" . Gak sesuai",False,
2024-12-14T13:50:07Z,@aryandimahajir3449,AKHIRNYA bikin video bervaedah lagi makasih brok ❤ 😁. Saya optimis manusia masa depan akan tambah mager 🤣,False,
2024-12-14T13:47:09Z,@Rika-m4d,Bang menurut Lo kalau ada pelajaran ai di sekolah gimana?,False,
2024-12-14T13:46:47Z,@jundyjuns,"Buat Kalian lebih baik belajar AI sekarang dan ini bener adanya.

Gw telat 1 - 1,5 tahun aja udah banyak penyeselannya, Apalagi kalo terus ditunda-tunda😌",False,
2024-12-14T13:52:19Z,@jundyjuns,"Gw dulu berpikir gapapa lah kalah saing yg penting cukup bisa hidup nyaman.

Tapi hal itu asli beneran bikin gw nyesel banget.

Dan hal yg bikin gw tertantang untuk memperbaiki diri adalah dengan merubah Cita-cita hingga setinggi langit🤫

Dulu gw berharap cuman jadi pembuat cerita Creepypasta untuk anak-anak, tapi sekarang cita-cita gw berubah untuk jadi Sutradara Film Horror🙏",True,@jundyjuns
2024-12-14T14:05:36Z,@AlexaContentCreator,"​@jundyjunsWah, Kalau boleh tau langkah memperbaiki kakak dalam penyesalan ini apa ya?",True,@jundyjuns
2024-12-14T14:31:10Z,@byloveyou_12,ka mungkin bisa ngasih saran bagaimana memulai langkah yang lebih baik lagi?,True,@jundyjuns
2024-12-14T15:56:00Z,@MizalHasan,Semoga tukang parkir alfamart tidak bisa di gantikan AI,True,@jundyjuns
2024-12-14T16:06:51Z,@jundyjuns,"@AlexaContentCreatorLangkahnya sih selalu ngasih deadline ke tugas-tugas / kerjaan-kerjaan lu. 

Dan Deadline-nya ini bukan dari Bos, tapi dari diri lu sendiri yg menargetkannya sesuai dengan kemampuan lu saat itu.

Tapi, semakin lama Deadline-nya harus lebih lu perpendek seiring bertambahnya pengalaman lu.

Semoga bisa membantu🙏",True,@jundyjuns
2024-12-14T13:44:53Z,@zain3x,"6:57 somehow masih keliatan banget klo ilustrasinya pakai AI.
gtw knp, kerasa gt bedanya.

klo dari segi butuh ilustrasi apa tampak apa dari generate AI-nya, ok lah checklist.
but there is something i can't explain... 🤔",False,
2024-12-14T13:46:39Z,@zain3x,"mungkin mesti deep dive tentang ""70+ AI art styles to use in your AI prompts"" deh",True,@zain3x
2024-12-14T13:44:39Z,@bbiketu810,Kalau kita punya skil knp takut.AI juga manusia yg buat.AI dikendali kita.intinya buang malas kita,False,
2024-12-14T13:43:50Z,@whitecamel4538,"Apakah mereka sadar? Kalau semakin banyak proses yg diotomatisasi oleh ai atau robot, maka akan semakin banyak pengangguran dan semakin kurang juga kemampuan membeli. Do they do self-destruction slowly to themselves?",False,
2024-12-14T17:15:46Z,@jessejessu,"Yg jual AI yg beli jg AI, krna pd ga ada duit wkwkwk",True,@whitecamel4538
2024-12-14T13:43:41Z,@its.mindluzz,Daging semua coy dr detik 00:00,False,
2024-12-14T13:40:52Z,@sanrohutasoit7586,Gw butuh konten lu BG,False,
2024-12-14T13:39:51Z,@ThelemaHQ,"Gausah ngerti Prompt AI kecuali mau deep learning, cukup nanya yang spesifik dan dijabarkan nanti pelan pelan AInya training sendiri dan beradaptasi sama pertanyaan yang kita ajukan misal sering ke topik ekonomi dia bakal lebih cepat nyambungnya daripada tiba² ganti topik ke science, semisal ga maksimal atau jelek bukan salah prompt juga tapi kadang model AI nya belum maksimal di training oleh penyedia webnya hasil dari jawabannya malah jadi sebatas halusinasi AI saja, btw gw juga sudah kepikiran kalau lapangan kerja didominasi oleh millennial dan boomer, gen z harus buka lapangan kerja sendiri yaitu kek gini bikin startup berbasis AI, usaha millennial dan boomer suka telat menghadapi disrutif dan teknologi",False,
2024-12-14T13:35:06Z,@sarahmlbblivestreaming6978,Thx for ur video,False,
2024-12-14T13:34:07Z,@agentv7543,bahas se darurat apa Indonesia soal korupsi dong bang,False,
2024-12-14T13:33:26Z,@hnx-ost,"Saya paling suka berdebat dengan Chatgpt, adu argumennya cukup berbobot dan melatih kita lebih kritis dari team yg mengajarkan Chatgpt😂😂😂.
Ada beberapa kali saya mengajukan pertanyaan menjebak dan ternyata chatgpt melakukan kesalahan jawab😂😂😂",False,
2024-12-14T13:50:17Z,@musicsample-v5m,mantap betul bang.,True,@hnx-ost
2024-12-14T14:11:26Z,@Donat_Renyah,"Contohnya :
Bagaimana saya bisa mendapatkan om2 kaya ?
Nah disini ai gk bisa menjawab secara tepat tuh😂",True,@hnx-ost
2024-12-14T15:58:50Z,@MizalHasan,Semoga Pekerjaan tukang parkir alfamart tidak bisa di gantikan AI,True,@hnx-ost
2024-12-14T18:29:08Z,@randomspam3022,Keren https://youtu.be/c4yoUWpsHwA?si=yI5jl6GspeS3R80x,True,@hnx-ost
2024-12-15T01:33:32Z,@JasonTechnology,😂 awoakwoakwoak​@MizalHasan,True,@hnx-ost
2024-12-14T13:33:17Z,@buahrohkehidupan,"AI akan bisa menggantikan manusia ketika  jaman sudah berubah menjadi ROBOCOP atau manusia robot yg dimana algoritma AI di masukkan kedalam mesin manusia robot yg berpikir, bicara dan bisa berjalan sendiri seperti RoboCop.",False,
2024-12-14T13:32:43Z,@ahmadmarzukizein8951,"hmmmm.....👍🏽👍🏽
Trimksh pencerahannya, ide²nya, visinya, dll yg luarrr biasa ....👍🏽👍🏽
Sampe aQ putar ulang 3x utk bs mencerna.
Nice 👌🏻",False,
2024-12-14T13:32:34Z,@kenthuckykid,"Menjadi sebuah ironi, mereka sudah tahu betapa bahanya ai, tapi ai malah ttp dikembangkan secara besar besaran. Lu sehat?",False,
2024-12-14T13:32:33Z,@antasharing,Kerja bagus,False,
2024-12-14T13:30:16Z,@rahadianwahiddaifullah3533,"""AI gak bisa ngelakuin apa yang gue lakuin""

Iya bang iya, tinggal nunggu konten2 anda di ""colong"" secara tidak etis (karena begitulah sistem pelatihan AI generative), sangat memungkinkan kok AI influencer masa depan dengan karakteristik  ""Raymond Chin"" bisa di produksi :). Kritis sana kritis sini tapi tutup mata telinga soal yang namanya etis, I smell bs kalau anda ingin membuat audience pintar dengan promosi penggunaan generative AI ini.

bukan pengangguran karena AI, tapi karena kalian memilih normalilasi bekerja tanpa etis dengan PAKE GENERATIVE AI",False,
2024-12-14T15:29:51Z,@AlSteve7,"Sebagai matematikawan pengembang program AI, gw setuju bang. Gw sedih ketika program ini malah dipakai untuk mencuri konten milik orang lain.",True,@rahadianwahiddaifullah3533
2024-12-14T16:21:20Z,@lnkchannel6064,Pernah dijawab sama si timothy klo soal ini,True,@rahadianwahiddaifullah3533
2024-12-14T13:28:33Z,@alfianrizkysetiangga6969,"Kalau nggak salah ketakukatan itu dah ada dari pas awal komputer mulai berkembang, kemudian ya awal perkembangan AI juga (dah lama juga), ya dah dari awal/dulu isu ini berkembang,  film - film kek Terminator, film matrix, Robocop ini kan dah ada dari lama, tapi ya kenyataannya ketergantungan akan teknologi (tekonologi cepat dan efisien) itu makin besar

intinya bukan perkembangan teknologinya yang dibatasi (lagian teknologu diciptakan pastinya buat ngebantu kebutuhan manusia), tapi bagaimana Kita bisa beradaptasi dengan teknologi sih itu yang lebih penting (ya perkembangan teknologi juga Kita tetap butuh, semua orang mungkin bakal butuh, bukan masalah di dunia kerja aja).",False,
2024-12-14T13:28:22Z,@ARSI2GO,Saya pakai AI membuat seni yang sangat indah,False,
2024-12-14T13:27:54Z,@Iwanshowtv,"Wonogiri hadir,yuk absen yg dari jawa tengah",False,
2024-12-14T15:08:38Z,@danangprabowo2741,Kita tetangga mas...saya juga developer perangkat lunak berbasis AI sejak 2017,True,@Iwanshowtv
2024-12-14T15:51:17Z,@Iwanshowtv,@danangprabowo2741  wihh keren maseh,True,@Iwanshowtv
2024-12-14T13:25:53Z,@-AhmadReyno,Why not orang dalam vs ai?,False,
2024-12-14T13:25:37Z,@syarifairlangga4608,"AI ini yg gratisan sampah cuman search engine pintar.
AI yg disimpan pra kaum elite itu ga tau namanya tapi sangat Advanced. Teorinya gni misal ada artikel penelitian dlm bentuk PDF si AI kmudian dsuruh farming dlu data yg mirip sebagai pembanding kemudian baru membuat kesimpulan baru.
Susah ngejelasinnya sih pokoknya yg versi gratisan beda sma yg dmiliki perusahaan besar",False,
2024-12-14T13:24:46Z,@yjin18,Terus semuanya harus jadi konten kreator gitu?,False,
2024-12-14T13:24:27Z,@guitarlovers75,Bg bahas cara menggunakan ai dong bg untuk konen selanjutnya,False,
2024-12-14T13:24:21Z,@suyy1,AI memudahkan pekerjaan,False,
2024-12-14T13:18:51Z,@justs8199,"AI dan robot itu bagaikan 2 mata mata pisau, aku kerja pake 2 tools itu jujur sangat membantu,  tapi kalau liat ada orang yg menyalahgunakan AI kayak iklan obat ilegal, dll pake AI (ya kalian sering liat lah) miris juga.Thanks koh Ray, selalu mengedukasi 🔥",False,
2024-12-16T01:48:44Z,@hidupku-x1r,"Betul banget..kyk nyokap W.. liat iklan AI di yutub yg ngomong dokter Terawan lah, Kemenkes lah . Langsung percaya lagi minta beliin obat itu",True,@justs8199
2024-12-16T02:29:14Z,@justs8199,"@hidupku-x1r  turut sedih, aku sarankan kakaknya bantu edukasi & awasi orang-orang terdekat kaka ya.. Sebelumnya papaku juga sempet percaya, namun setelah aku contohin bagaimana AI bekerja dan dan berbagai macam manfaat serta efek negatifnya, alhamdulilah beliau lambat laun mulai memahami dan malah ikut mengedukasi teman-teman sejawatnya mengenai AI ini.",True,@justs8199
2024-12-16T02:29:37Z,@justs8199,semoga kita semua tetap waspada dan terhindar dari kejahatan digital,True,@justs8199
2024-12-16T17:31:12Z,@Sir67-2,Tools apa kak yang dipakai?,True,@justs8199
2025-01-07T03:57:02Z,@warungmaduracakmus,"Haha, iklan obat ye.. suka ngeliat tuh. Advertiser nya kalo gak dari Vietnam Dari India biasanya...",True,@justs8199
2024-12-14T13:18:33Z,@xoxo9056,"Meanwhile gw sebagai orang yang kerja di bidang visual. AI lebih ngebantu gw buat cari data data riset mengenai kebudayaan dari suatu tempat, yang mana itu kadang makan waktu dan pusing harus baca banyak. 

Untuk visual sendiri sih sorry to say nih, masih belum.",False,
2024-12-14T13:21:29Z,@xoxo9056,artinya apa? yo guys jangan takut. AI untuk sekarang belum bisa serumit itu untuk memvisualkan sebuah konsep yang kompleks.,True,@xoxo9056
2024-12-14T13:22:02Z,@xoxo9056,"kita bisa banget manfaatin untuk informasi informasi yang sulit didapat, itu guna banget",True,@xoxo9056
2024-12-14T13:18:25Z,@reeddragon5250,"yg bikin AI problematik itu bukan teknologiny, tapi peroses dlm pengembanganny. untuk AI bisa sampai seperti sekarang, banyak sekali data"" orng yg diambil dn dicuri secara sepihak oleh para developer AI untuk training sistem AI mereka. suara, karya illustrasi, video, tulisan, kekayaan intelektual dll mulai dr yg gratis sampai berbayar pun di baypass tanpa kompensasi sepeserpun.
dimata ane, klo semisal pengembangan AI dilakukan dengan jujur dn transparan, teknologi ini harusny bisa lebih mudah diterima oleh masyarakat dunia. tapi apa daya, konglomerat"" itu lebih mementingkan cuan dn diri sendiri ketimbang orang banyak. 
Bagi kebanyakan orang terutama yg bekerja di industri kreatif, menggunakan AI dlm pekerjaan sama sj seperti menggunakan barang curian dimana pencurian kekayaan intelektual sendiri merupakan hal yg paling sensitif di dlm industri itu sendiri. oleh karena itu jg apapun produk mentah yg dihasilkan AI tdk bisa di copyright oleh siapapun. 
masalah pun mulai nambah ketika orng"" awam ini mulai melakukan merketing dgn barang"" mentah hasil generate AI dn mulai menyerang kreator"" asli yg karyany dicuri ini.
disatu sisi orng"" yg sdh bergelut lama dlm bidang ini jatuh dlm dilema. apakah mereka harus tetap berpegang teguh dlm pendirian mereka demi solidaritas dn hak mereka, atau memilih rela mengotori tangan mereka dn menghianati sesama mereka hanyak untuk tdk hilang tergerus oleh teknologi ini.

Sungguh, kita hidup di jaman yg penuh dengan Ironi...",False,
2024-12-14T13:17:52Z,@indapratamasavanaanastaya248,Berarti kita ngga butuh DPR & Presiden cukup pake AI murah ngga buang ² anggaran,False,
2024-12-14T13:17:49Z,@lukaswastaken8756,"Aku ada pertanyaan, apakah AI Art bisa digunakan untuk monetisasi, advertisement dan lain semacamnya? Karena setahu saya ai art itu secara teknis copyright infringement karena picture generation nya terlatih menggunakan berbagai banyak art art dari Seniman lain tanpa sepengetahuan mereka, seperti yang sempat viral dengan protes-protes artists di DeviantArt. 

Saya pribadi memilih untuk tidak menggunakan ai art krn menghargai karya karya Seniman. Namun secara hukum apakah bisa di ""eksploit""?",False,
2024-12-14T13:53:54Z,@semogadiampuninya5070,"Up, mohon dijawab bagi yg ngerti",True,@lukaswastaken8756
2024-12-14T15:14:36Z,@alifashshidiq3259,"Kalo ditanya bisa, ya jawabannya bisa. Yg perlu ditanyakan, apakah hal tersebut adalah hal yg etis? AI gen-image loophole nya ada di source, selama ada gate atau pembatas yg gk bisa mereka masukin, alhasil gk ada bahan buat mereka ""belajar"", makanya sosmed skrg ada update terms condition mengenai penggunaan postingan org2 sebagai bahan belajar AI",True,@lukaswastaken8756
2024-12-14T15:16:58Z,@alifashshidiq3259,"Klo mereka mau menggunakan database sekedar foto cinematic, ya sisi artistiknya gk akan meningkat pesat di luar basis fotografi karena mereka (AI) cuman manfaatin database + output hasil mereka sndiri",True,@lukaswastaken8756
2024-12-14T15:20:29Z,@alifashshidiq3259,"Dan andaikata gini, semisal AI uda selesai ""belajar"" sisi artistik manusia, yg manusia rasakan ya cuman kebosanan, itu salah satu hal yg mungkin terjadi kalo AI gk punya sistem personality growth di luar input prompt user atau creator. Sisi buruknya ya kematian kreatifitas manusia yg mana cuman bakalan stuck disitu2 karena sudah nyaman",True,@lukaswastaken8756
